id,bt_random,time_random
020471,0,0.01996
020472,0,0.019965
020473,0,0.009963
020474,0,0.009977
020475,0,0.009949
020476,0,0.009971
020477,0,0
020478,0,0.009964
020479,0,0.009989
020480,0,0.019925
020481,0,0.009982
020482,0,0.019952
020483,0,0.019927
020484,0,0.019944
020485,0,0.009975
020486,0,0.009965
020487,0,0
020488,0,0.009969
020489,0,0.00997
020490,0,0.009976
020491,0,0.019964
020492,0,0.009964
020493,0,0.009979
020494,0,0.010004
020495,0,0
020496,0,0
020497,0,0
020498,0,0
020499,0,0.009981
020500,0,0.009969
020501,0,0.009979
020502,0,0.009974
020503,0,0.009975
020504,0,0.019956
020505,0,0.019926
020506,0,0.019944
020507,0,0.009972
020508,0,0
020509,0,0.009972
020510,0,0.009973
020511,0,0.009981
020512,0,0.009985
020513,0,0.019939
020514,0,0.019976
020515,0,0.019919
020516,0,0.009923
020517,0,0.010115
020518,0,0.009966
020519,0,0.009974
020520,0,0.009968
020521,0,0.009973
020522,0,0.009962
020523,0,0.009972
020524,0,0.01995
020525,0,0.019947
020526,0,0.019945
020527,0,0.019952
020528,0,0.009967
020529,0,0.009977
020530,0,0.019928
020531,0,0.019948
020532,0,0.009972
020533,0,0.010032
020534,0,0.030131
020535,0,0.029708
020536,0,0.019947
020537,0,0.029932
020538,0,0.019948
020539,0,0.009979
020540,0,0.019956
020541,0,0.019939
020542,0,0.009976
020543,0,0.009958
020544,0,0
020545,0,0.010018
020546,0,0.009968
020547,0,0.01991
020548,0,0.019975
020549,0,0.019936
020550,0,0.009973
020551,0,0.009954
020552,0,0.009972
020553,0,0.019996
020554,0,0.019939
020555,0,0.009967
020556,0,0.019953
020557,0,0.009981
020558,0,0.009967
020559,0,0.019937
020560,0,0.009968
020561,0,0.019945
020562,0,0.019939
020563,0,0.019955
020564,0,0.009977
020565,0,0.019936
020566,0,0.009975
020567,0,0.009991
020568,0,0.010317
020569,0,0.0104
020570,0,0.009552
020571,0,0.00997
020572,0,0.009985
020573,0,0.009977
020574,0,0.010107
020575,0,0.009868
020576,0,0.009958
020577,0,0.019946
020578,0,0.010063
020579,0,0.009975
020580,0,0
020581,0,0.010124
020582,0,0.019956
020583,0,0.020027
020584,0,0.009884
020585,0,0.009981
020586,0,0.019955
020587,0,0.009971
020588,0,0.019949
020589,0,0.010023
020590,0,0.009987
020591,0,0.009972
020592,0,0.009973
020593,0,0.009985
020594,0,0.009951
020595,0,0.009969
020596,0,0.019946
020597,0,0.009975
020598,0,0.019935
020599,0,0.009977
020600,0,0.009972
020601,0,0.009965
020602,0,0.009969
020603,0,0.009984
020604,0,0.019944
020605,0,0.009971
020606,0,0.00998
020607,0,0.01994
020608,0,0.010002
020609,0,0.009615
020610,0,0.019922
020611,0,0.019947
020612,0,0.009976
020613,0,0.009975
020614,0,0.009977
020615,0,0.009985
020616,0,0.009958
020617,0,0.009973
020618,0,0.009976
020619,0,0.019945
020620,0,0.009957
020621,0,0.009967
020622,0,0.009973
020623,0,0.009975
020624,0,0.009973
020625,0,0.009979
020626,0,0.009975
020627,0,0.009977
020628,0,0.009974
020629,0,0.010322
020630,0,0.009628
020631,0,0.00997
020632,0,0.009975
020633,0,0.009958
020634,0,0.009969
020635,0,0.019961
020636,0,0.019928
020637,0,0.009951
020638,0,0.019973
020639,0,0.00995
020640,0,0.00995
020641,0,0.009989
020642,0,0
020643,0,0.009983
020644,0,0.010357
020645,0,0.019956
020646,0,0.029909
020647,0,0.019953
020648,0,0.01993
020649,0,0.019956
020650,0,0.029929
020651,0,0.019944
020652,0,0.019943
020653,0,0.029921
020654,0,0.009958
020655,0,0.009985
020656,0,0.010364
020657,0,0.019544
020658,0,0.009997
020659,0,0.009973
020660,0,0.019945
020661,0,0.009967
020662,0,0.01997
020663,0,0.009931
020664,0,0.009968
020665,0,0.009968
020666,0,0.020321
020667,0,0.019939
020668,0,0.019963
020669,0,0.029924
020670,0,0.019946
020671,0,0.019987
020672,0,0.009971
020673,0,0.009973
020674,0,0.009941
020675,0,0.019951
020676,0,0.019904
020677,0,0.010007
020678,0,0.019965
020679,0,0.019951
020680,0,0.079783
020681,0,0.019942
020682,0,0.029922
020683,0,0.049852
020684,0,0.029919
020685,0,0.069812
020686,0,0.019954
020687,0,0.019954
020688,0,0.009959
020689,0,0.009977
020690,0,0.029921
020691,0,0.019965
020692,0,0.029933
020693,0,0.019946
020694,0,0.019953
020695,0,0.01995
020696,0,0.009991
020697,0,0.009921
020698,0,0
020699,0,0.009962
020700,0,0.009975
020701,0,0.009969
020702,0,0.019947
020703,0,0.009957
020704,0,0.00997
020705,0,0.009994
020706,0,0.009976
020707,0,0
020708,0,0.009955
020709,0,0.019943
020710,0,0.019949
020711,0,0.019954
020712,0,0.009981
020713,0,0.019944
020714,0,0.009975
020715,0,0.009966
020716,0,0.009976
020717,0,0.009968
020718,0,0.009973
020719,0,0.009977
020720,0,0.019954
020721,0,0.019941
020722,0,0.00997
020723,0,0.009967
020724,0,0.009973
020725,0,0.019957
020726,0,0.009975
020727,0,0.019946
020728,0,0.009972
020729,0,0.00997
020730,0,0.009973
020731,0,0.009998
020732,0,0.009955
020733,0,0.019946
020734,0,0.009967
020735,0,0.009967
020736,0,0.009979
020737,0,0.009969
020738,0,0.009975
020739,0,0.009973
020740,0,0.00997
020741,0,0.009978
020742,0,0
020743,0,0.009964
020744,0,0.009974
020745,0,0.009974
020746,0,0.009986
020747,0,0.00998
020748,0,0.009967
020749,0,0.00997
020750,0,0.009973
020751,0,0
020752,0,0.009975
020753,0,0.009967
020754,0,0.009983
020755,0,0.009969
020756,0,0.009981
020757,0,0.009975
020758,0,0.009973
020759,0,0.009966
020760,0,0.009977
020761,0,0
020762,0,0.009975
020763,0,0.009975
020764,0,0.009975
020765,0,0.009974
020766,0,0
020767,0,0
020768,0,0.010351
020769,0,0.019562
020770,0,0.019954
020771,0,0.019959
020772,0,0.009961
020773,0,0.020313
020774,0,0.010011
020775,0,0.009584
020776,0,0.009961
020777,0,0.009975
020778,0,0.009978
020779,0,0.01034
020780,0,0.009711
020781,0,0.009875
020782,0,0.009953
020783,0,0.010041
020784,0,0
020785,0,0
020786,0,0.009864
020787,0,0.009627
020788,0,0.010339
020789,0,0.009974
020790,0,0.00999
020791,0,0.009933
020792,0,0.009975
020793,0,0.010015
020794,0,0.009977
020795,0,0.009959
020796,0,0.009999
020797,0,0.009984
020798,0,0.009946
020799,0,0.010326
020800,0,0.009984
020801,0,0.009991
020802,0,0
020803,0,0
020804,0,0
020805,0,0.010337
020806,0,0.009993
020807,0,0.00996
020808,0,0.010046
020809,0,0.009975
020810,0,0.010154
020811,0,0.009977
020812,0,0.009561
020813,0,0.010413
020814,0,0
020815,0,0
020816,0,0.010227
020817,0,0.009717
020818,0,0.010377
020819,0,0.010007
020820,0,0.009901
020821,0,0.009991
020822,0,0.009956
020823,0,0
020824,0,0
020825,0,0.009985
020826,0,0.010004
020827,0,0.009535
020828,0,0.00999
020829,0,0.009917
020830,0,0.009968
020831,0,0
020832,0,0
020833,0,0.009985
020834,0,0.010225
020835,0,0.009977
020836,0,0.010111
020837,0,0.009977
020838,0,0.009959
020839,0,0.009997
020840,0,0.009966
020841,0,0
020842,0,0.019954
020843,0,0.009952
020844,0,0.009975
020845,0,0.010322
020846,0,0.009596
020847,0,0.009981
020848,0,0.009977
020849,0,0.009973
020850,0,0.009961
020851,0,0.009969
020852,0,0.009971
020853,0,0.009968
020854,0,0.009986
020855,0,0.009964
020856,0,0.009972
020857,0,0.009965
020858,0,0.009991
020859,0,0.019956
020860,0,0.010329
020861,0,0.009986
020862,0,0.009949
020863,0,0
020864,0,0.010318
020865,0,0.009598
020866,0,0.020392
020867,0,0.029846
020868,0,0.020314
020869,0,0.019944
020870,0,0.019575
020871,0,0.010331
020872,0,0.009951
020873,0,0.009965
020874,0,0.010282
020875,0,0.009987
020876,0,0.00997
020877,0,0.009634
020878,0,0.010136
020879,0,0.009998
020880,0,0.009963
020881,0,0.009962
020882,0,0
020883,0,0
020884,0,0
020885,0,0
020886,0,0.009975
020887,0,0.009982
020888,0,0.00997
020889,0,0.010429
020890,0,0.009999
020891,0,0.010379
020892,0,0.00995
020893,0,0.009975
020894,0,0.009984
020895,0,0
020896,0,0.009964
020897,0,0.00998
020898,0,0.009975
020899,0,0.010331
020900,0,0.009979
020901,0,0.009971
020902,0,0
020903,0,0
020904,0,0
020905,0,0.010377
020906,0,0.009982
020907,0,0.00999
020908,0,0.009551
020909,0,0.010449
020910,0,0.009949
020911,0,0.009935
020912,0,0.010602
020913,0,0
020914,0,0
020915,0,0
020916,0,0.010356
020917,0,0.009974
020918,0,0.009954
020919,0,0.009982
020920,0,0.009984
020921,0,0
020922,0,0
020923,0,0.00996
020924,0,0.009985
020925,0,0.009966
020926,0,0.009981
020927,0,0
020928,0,0
020929,0,0.00998
020930,0,0.009976
020931,0,0.009974
020932,0,0.010343
020933,0,0.009963
020934,0,0.010002
020935,0,0
020936,0,0
020937,0,0.009976
020938,0,0.009978
020939,0,0.009978
020940,0,0.009971
020941,0,0.010453
020942,0,0.009962
020943,0,0.009991
020944,0,0.010409
020945,0,0.00958
020946,0,0.010481
020947,0,0
020948,0,0
020949,0,0.009864
020950,0,0.009972
020951,0,0.010238
020952,0,0.010142
020953,0,0.00999
020954,0,0.009959
020955,0,0.009977
020956,0,0
020957,0,0
020958,0,0
020959,0,0.009985
020960,0,0
020961,0,0
020962,0,0.010229
020963,0,0.010002
020964,0,0.01012
020965,0,0.009971
020966,0,0.009926
020967,0,0.009583
020968,0,0.010396
020969,0,0.009969
020970,0,0.009983
020971,0,0
020972,0,0
020973,0,0
020974,0,0
020975,0,0
020976,0,0
020977,0,0.010372
020978,0,0.009912
020979,0,0.010025
020980,0,0.009973
020981,0,0.009955
020982,0,0.009595
020983,0,0.010373
020984,0,0.010091
020985,0,0
020986,0,0
020987,0,0
020988,0,0.01039
020989,0,0.009985
020990,0,0.009938
020991,0,0.009949
020992,0,0
020993,0,0
020994,0,0.00976
020995,0,0.010334
020996,0,0.010082
020997,0,0.009967
020998,0,0.009945
020999,0,0.009972
021000,0,0.009971
030001,0,0.039881
030002,0,0.019969
030003,0,0.029888
030004,0,0.01995
030005,0,0.039895
030006,0,0.029932
030007,0,0.029909
030008,0,0.029909
030009,0,0.009969
030010,0,0.019933
030011,0,0.039909
030012,0,0.019933
030013,0,0.01996
030014,0,0.019964
030015,1,0.010406
030016,0,0.019901
030017,0,0.009986
030018,0,0.019771
030019,0,0.019969
030020,0,0.019945
030021,1,0.019938
030022,0,0.019932
030023,0,0.019961
030024,0,0.009972
030025,0,0.009976
030026,0,0.019944
030027,0,0.01993
030028,0,0.009972
030029,0,0.019947
030030,0,0.009973
030031,0,0.009972
030032,0,0.030366
030033,0,0.019881
030034,0,0.029934
030035,0,0.009614
030036,0,0.019913
030037,0,0.009934
030038,0,0.019949
030039,0,0.009974
030040,0,0.010344
030041,0,0.01957
030042,0,0.010368
030043,0,0.019812
030044,0,0.020059
030045,0,0.009997
030046,1,0.010044
030047,0,0.019937
030048,0,0.009988
030049,0,0.010227
030050,0,0.009989
030051,0,0.019948
030052,0,0.009973
030053,0,0.00997
030054,0,0.009973
030055,0,0.009975
030056,0,0.009972
030057,0,0.009973
030058,0,0.019947
030059,0,0.009972
030060,0,0.009971
030061,0,0.02032
030062,0,0.01994
030063,0,0.010381
030064,0,0.019937
030065,0,0.009976
030066,0,0.010332
030067,0,0.00958
030068,0,0.010271
030069,0,0.019564
030070,0,0.020384
030071,0,0.009949
030072,1,0.010363
030073,0,0.010029
030074,1,0.010365
030075,0,0.019991
030076,0,0.009958
030077,0,0.009987
030078,0,0.009542
030079,0,0.009966
030080,0,0.020197
030081,0,0.009991
030082,0,0.020099
030083,0,0.009923
030084,0,0.010368
030085,0,0.009969
030086,1,0.0104
030087,0,0.009572
030088,0,0.010387
030089,0,0.019528
030090,1,0.020232
030091,0,0.00969
030092,1,0.010367
030093,0,0.009584
030094,0,0.010405
030095,0,0.009958
030096,0,0.019944
030097,0,0.019674
030098,0,0.019837
030099,0,0.010202
030100,0,0.020127
030101,0,0.009942
030102,0,0.010186
030103,0,0.00998
030104,0,0.010428
030105,0,0.019495
030106,0,0.009971
030107,0,0.010265
030108,0,0.019947
030109,0,0.00998
030110,0,0.020012
030111,0,0.009992
030112,1,0.010448
030113,0,0.019948
030114,0,0.010387
030115,0,0.009585
030116,1,0.010654
030117,0,0.009301
030118,0,0.010118
030119,0,0.01988
030120,0,0.009972
030121,0,0.019946
030122,0,0.009999
030123,0,0.009984
030124,0,0.009973
030125,0,0.019949
030126,0,0.019946
030127,0,0.019944
030128,0,0.009999
030129,0,0.009968
030130,0,0.019976
030131,0,0.009967
030132,0,0.009975
030133,0,0.019932
030134,1,0.029924
030135,0,0.019958
030136,0,0.020335
030137,0,0.019932
030138,0,0.019582
030139,0,0.010334
030140,0,0.020022
030141,0,0.009913
030142,0,0.010381
030143,0,0.009981
030144,0,0.010014
030145,0,0.01043
030146,0,0.009542
030147,0,0.010353
030148,0,0.01997
030149,0,0.019925
030150,0,0.010025
030151,0,0.010387
030152,0,0.009959
030153,0,0.009581
030154,0,0.009714
030155,0,0.020345
030156,0,0.009955
030157,0,0.019963
030158,0,0.01955
030159,0,0.010315
030160,0,0.009978
030161,0,0.010265
030162,0,0.01003
030163,0,0.019895
030164,1,0.019924
030165,0,0.010008
030166,0,0.010379
030167,0,0.01954
030168,1,0.01037
030169,0,0.010008
030170,0,0.010393
030171,0,0.009581
030172,0,0.010202
030173,0,0.009973
030174,0,0.010381
030175,0,0.009596
030176,0,0.009904
030177,0,0.009983
030178,0,0.010388
030179,0,0.01996
030180,0,0.00995
030181,0,0.009979
030182,0,0.010223
030183,0,0.009978
030184,0,0.010423
030185,0,0.009967
030186,0,0.010331
030187,0,0.019517
030188,0,0.020203
030189,0,0.009996
030190,0,0.010353
030191,0,0.009971
030192,0,0.010402
030193,0,0.009933
030194,0,0.010398
030195,0,0.009814
030196,0,0.010324
030197,0,0.019568
030198,0,0.010416
030199,0,0.010386
030200,0,0.01
030201,0,0.019926
030202,0,0.009993
030203,0,0.019996
030204,0,0.009995
030205,0,0.009489
030206,0,0.009865
030207,0,0.029917
030208,0,0.02039
030209,0,0.009976
030210,0,0.009932
030211,0,0.009541
030212,0,0.010446
030213,0,0.009969
030214,0,0.01994
030215,0,0.009544
030216,0,0.009997
030217,1,0.010369
030218,0,0.019922
030219,0,0.010021
030220,0,0.010366
030221,0,0.019934
030222,0,0.009983
030223,0,0.020004
030224,0,0.019507
030225,0,0.010278
030226,0,0.02009
030227,0,0.019507
030228,0,0.009969
030229,0,0.020384
030230,0,0.009962
030231,0,0.019936
030232,0,0.009975
030233,0,0.019957
030234,0,0.009962
030235,0,0.010442
030236,0,0.019563
030237,0,0.020206
030238,0,0.01026
030239,0,0.010199
030240,0,0.010406
030241,0,0.009979
030242,0,0.019991
030243,0,0.009926
030244,0,0.019992
030245,0,0.009961
030246,0,0.029486
030247,0,0.029882
030248,0,0.02993
030249,0,0.019929
030250,0,0.009956
030251,0,0.019962
030252,0,0.009992
030253,0,0.019946
030254,0,0.019946
030255,0,0.019941
030256,0,0.010373
030257,0,0.019932
030258,0,0.009953
030259,0,0.019575
030260,0,0.009986
030261,0,0.01997
030262,0,0.009959
030263,0,0.009947
030264,0,0.009979
030265,0,0.019956
030266,0,0.009987
030267,0,0.019938
030268,0,0.009959
030269,0,0.01002
030270,0,0.019925
030271,0,0.010414
030272,0,0.00999
030273,0,0.00996
030274,0,0.010441
030275,0,0.019834
030276,0,0.019969
030277,0,0.009947
030278,0,0.019951
030279,0,0.019943
030280,0,0.010353
030281,1,0.019566
030282,0,0.009988
030283,0,0.010381
030284,0,0.019974
030285,0,0.009939
030286,0,0.020292
030287,0,0.009269
030288,0,0.020242
030289,0,0.010182
030290,0,0.010393
030291,1,0.019933
030292,0,0.009828
030293,0,0.010254
030294,0,0.019977
030295,1,0.009988
030296,0,0.010346
030297,0,0.019942
030298,0,0.009974
030299,0,0.019587
030300,1,0.009975
030301,0,0.009979
030302,0,0.020206
030303,0,0.010155
030304,0,0.010229
030305,0,0.010168
030306,0,0.01992
030307,0,0.010022
030308,0,0.020187
030309,0,0.009979
030310,0,0.00971
030311,0,0.010369
030312,0,0.020009
030313,0,0.009892
030314,0,0.019943
030315,0,0.009971
030316,0,0.009984
030317,0,0.019571
030318,0,0.010402
030319,0,0.010456
030320,0,0.009526
030321,0,0.009946
030322,0,0.009972
030323,0,0.019528
030324,0,0.010392
030325,0,0.010285
030326,1,0.019525
030327,0,0.010395
030328,0,0.010396
030329,0,0.02019
030330,0,0.020118
030331,0,0.009976
030332,0,0.009991
030333,0,0.010226
030334,0,0.010148
030335,0,0.019968
030336,0,0.010002
030337,0,0.020387
030338,0,0.019916
030339,0,0.009957
030340,0,0.019937
030341,0,0.009977
030342,0,0.019949
030343,0,0.009912
030344,0,0.020001
030345,0,0.009977
030346,0,0.010021
030347,0,0.010373
030348,0,0.019907
030349,0,0.019951
030350,0,0.009967
030351,0,0.00961
030352,0,0.009792
030353,0,0.010013
030354,0,0.010025
030355,0,0.019533
030356,0,0.010497
030357,0,0.00997
030358,0,0.009969
030359,0,0.010455
030360,0,0.019943
030361,0,0.009958
030362,0,0.019767
030363,0,0.01969
030364,0,0.020204
030365,0,0.010082
030366,0,0.019584
030367,0,0.010026
030368,0,0.049886
030369,0,0.039895
030370,0,0.039906
030371,0,0.019934
030372,1,0.019925
030373,0,0.009948
030374,0,0.029932
030375,0,0.019951
030376,0,0.010368
030377,0,0.019546
030378,0,0.010339
030379,0,0.009967
030380,0,0.019948
030381,0,0.009951
030382,0,0.010377
030383,0,0.009573
030384,0,0.020418
030385,0,0.019865
030386,0,0.009595
030387,0,0.009962
030388,0,0.020335
030389,0,0.009944
030390,0,0.019948
030391,0,0.00998
030392,0,0.010362
030393,0,0.019571
030394,0,0.020198
030395,0,0.010169
030396,0,0.019919
030397,0,0.009976
030398,0,0.019911
030399,0,0.009943
030400,1,0.019941
030401,0,0.009617
030402,0,0.010395
030403,0,0.019979
030404,0,0.010364
030405,0,0.009584
030406,0,0.010184
030407,0,0.009968
030408,0,0.00996
030409,0,0.019916
030410,0,0.009974
030411,0,0.009594
030412,1,0.009888
030413,0,0.029935
030414,0,0.010279
030415,0,0.010268
030416,0,0.009971
030417,0,0.010373
030418,0,0.009949
030419,0,0.019946
030420,0,0.01998
030421,0,0.010221
030422,0,0.019644
030423,0,0.010417
030424,0,0.010416
030425,0,0.009542
030426,0,0.009727
030427,0,0.00972
030428,0,0.01046
030429,0,0.009924
030430,0,0.019583
